warn: LLAMA_ARG_HOST environment variable is set, but will be overwritten by command line argument --host
0.00.327.210 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.466.764 I srv          init: The UI is disabled
0.00.466.768 I srv          init: Use --ui/--no-ui (or deprecated --webui/--no-webui) to enable/disable
0.00.466.908 W srv  llama_server: -----------------
0.00.466.910 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.466.910 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.466.910 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.466.910 W srv  llama_server: -----------------
0.00.468.215 I srv    load_model: loading model '/models/Qwen3.6-27B-A3B-Coder-CD-IQ4_K_M.gguf'
0.02.234.844 W llama_model_loader: tensor overrides to CPU are used with mmap enabled - consider using --no-mmap for better performance
0.04.708.462 I common_speculative_init_result: creating MTP draft context against the target model '/models/Qwen3.6-27B-A3B-Coder-CD-IQ4_K_M.gguf'
0.04.825.872 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 32768, kv_unified = 'false'
0.04.890.826 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
0.04.890.874 I srv  llama_server: model loaded
0.04.890.879 I srv  llama_server: listening on http://0.0.0.0:8080
1.39.513.004 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
17.21.918.188 I slot print_timing: id  0 | task 15998 |       total time =   19431.51 ms /  6819 tokens
17.21.918.189 I slot print_timing: id  0 | task 15998 |    graphs reused =      15811
17.21.918.191 I slot print_timing: id  0 | task 15998 | draft acceptance = 0.92593 (   25 accepted /    27 generated), mean len =  1.93
17.21.918.878 I slot      release: id  0 | task 15998 | stop processing: n_tokens = 13561, truncated = 0
17.22.887.637 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.985 (> 0.100 thold), f_keep = 1.000
17.22.887.897 I slot launch_slot_: id  0 | task 16033 | processing task, is_child = 0
17.25.707.154 I slot print_timing: id  0 | task 16033 | prompt eval time =    1340.48 ms /   207 tokens (    6.48 ms per token,   154.42 tokens per second)
17.25.707.162 I slot print_timing: id  0 | task 16033 |        eval time =    1478.71 ms /    51 tokens (   28.99 ms per token,    34.49 tokens per second)
17.25.707.163 I slot print_timing: id  0 | task 16033 |       total time =    2819.20 ms /   258 tokens
17.25.707.164 I slot print_timing: id  0 | task 16033 |    graphs reused =      15837
17.25.707.166 I slot print_timing: id  0 | task 16033 | draft acceptance = 0.88889 (   24 accepted /    27 generated), mean len =  1.89
17.25.707.727 I slot      release: id  0 | task 16033 | stop processing: n_tokens = 13819, truncated = 0
17.25.755.187 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.989 (> 0.100 thold), f_keep = 1.000
17.25.755.487 I slot launch_slot_: id  0 | task 16064 | processing task, is_child = 0
17.28.898.317 I slot print_timing: id  0 | task 16064 | prompt eval time =    1245.78 ms /   160 tokens (    7.79 ms per token,   128.43 tokens per second)
17.28.898.323 I slot print_timing: id  0 | task 16064 |        eval time =    1896.98 ms /    76 tokens (   24.96 ms per token,    40.06 tokens per second)
17.28.898.324 I slot print_timing: id  0 | task 16064 |       total time =    3142.76 ms /   236 tokens
17.28.898.325 I slot print_timing: id  0 | task 16064 |    graphs reused =      15877
17.28.898.328 I slot print_timing: id  0 | task 16064 | draft acceptance = 0.82927 (   34 accepted /    41 generated), mean len =  1.83
17.28.898.805 I slot      release: id  0 | task 16064 | stop processing: n_tokens = 14054, truncated = 0
17.28.944.683 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.962 (> 0.100 thold), f_keep = 1.000
17.28.944.935 I slot launch_slot_: id  0 | task 16109 | processing task, is_child = 0
17.32.336.927 I slot print_timing: id  0 | task 16109 | prompt eval time =    2102.61 ms /   552 tokens (    3.81 ms per token,   262.53 tokens per second)
17.32.336.932 I slot print_timing: id  0 | task 16109 |        eval time =    1289.32 ms /    49 tokens (   26.31 ms per token,    38.00 tokens per second)
17.32.336.932 I slot print_timing: id  0 | task 16109 |       total time =    3391.94 ms /   601 tokens
17.32.336.933 I slot print_timing: id  0 | task 16109 |    graphs reused =      15903
17.32.336.935 I slot print_timing: id  0 | task 16109 | draft acceptance = 0.77778 (   21 accepted /    27 generated), mean len =  1.78
17.32.337.429 I slot      release: id  0 | task 16109 | stop processing: n_tokens = 14654, truncated = 0
17.32.378.846 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.997 (> 0.100 thold), f_keep = 1.000
17.32.379.078 I slot launch_slot_: id  0 | task 16141 | processing task, is_child = 0
17.34.588.956 I slot print_timing: id  0 | task 16141 | prompt eval time =     667.86 ms /    37 tokens (   18.05 ms per token,    55.40 tokens per second)
17.34.588.962 I slot print_timing: id  0 | task 16141 |        eval time =    1541.96 ms /    62 tokens (   24.87 ms per token,    40.21 tokens per second)
17.34.588.962 I slot print_timing: id  0 | task 16141 |       total time =    2209.82 ms /    99 tokens
17.34.588.963 I slot print_timing: id  0 | task 16141 |    graphs reused =      15934
17.34.588.965 I slot print_timing: id  0 | task 16141 | draft acceptance = 0.93750 (   30 accepted /    32 generated), mean len =  1.94
17.34.589.433 I slot      release: id  0 | task 16141 | stop processing: n_tokens = 14753, truncated = 0
17.34.637.302 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.985 (> 0.100 thold), f_keep = 1.000
17.34.637.557 I slot launch_slot_: id  0 | task 16177 | processing task, is_child = 0
17.37.310.989 I slot print_timing: id  0 | task 16177 | prompt eval time =    1277.70 ms /   228 tokens (    5.60 ms per token,   178.45 tokens per second)
17.37.310.995 I slot print_timing: id  0 | task 16177 |        eval time =    1395.68 ms /    53 tokens (   26.33 ms per token,    37.97 tokens per second)
17.37.310.996 I slot print_timing: id  0 | task 16177 |       total time =    2673.37 ms /   281 tokens
17.37.310.997 I slot print_timing: id  0 | task 16177 |    graphs reused =      15959
17.37.310.998 I slot print_timing: id  0 | task 16177 | draft acceptance = 1.00000 (   26 accepted /    26 generated), mean len =  2.00
17.37.311.488 I slot      release: id  0 | task 16177 | stop processing: n_tokens = 15033, truncated = 0
17.37.352.163 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.998 (> 0.100 thold), f_keep = 1.000
17.37.352.411 I slot launch_slot_: id  0 | task 16207 | processing task, is_child = 0
17.40.489.240 I slot print_timing: id  0 | task 16207 | prompt eval time =     651.72 ms /    37 tokens (   17.61 ms per token,    56.77 tokens per second)
17.40.489.247 I slot print_timing: id  0 | task 16207 |        eval time =    2485.05 ms /    97 tokens (   25.62 ms per token,    39.03 tokens per second)
17.40.489.247 I slot print_timing: id  0 | task 16207 |       total time =    3136.77 ms /   134 tokens
17.40.489.248 I slot print_timing: id  0 | task 16207 |    graphs reused =      16006
17.40.489.250 I slot print_timing: id  0 | task 16207 | draft acceptance = 0.95918 (   47 accepted /    49 generated), mean len =  1.96
17.40.489.763 I slot      release: id  0 | task 16207 | stop processing: n_tokens = 15166, truncated = 0
17.41.320.527 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.987 (> 0.100 thold), f_keep = 1.000
17.41.320.802 I slot launch_slot_: id  0 | task 16260 | processing task, is_child = 0
17.44.252.759 I slot print_timing: id  0 | task 16260 | prompt eval time =    1359.96 ms /   207 tokens (    6.57 ms per token,   152.21 tokens per second)
17.44.252.764 I slot print_timing: id  0 | task 16260 |        eval time =    1571.94 ms /    58 tokens (   27.10 ms per token,    36.90 tokens per second)
17.44.252.764 I slot print_timing: id  0 | task 16260 |       total time =    2931.90 ms /   265 tokens
17.44.252.765 I slot print_timing: id  0 | task 16260 |    graphs reused =      16035
17.44.252.767 I slot print_timing: id  0 | task 16260 | draft acceptance = 0.90000 (   27 accepted /    30 generated), mean len =  1.90
17.44.253.317 I slot      release: id  0 | task 16260 | stop processing: n_tokens = 15430, truncated = 0
17.46.129.642 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.991 (> 0.100 thold), f_keep = 1.000
17.46.129.918 I slot launch_slot_: id  0 | task 16294 | processing task, is_child = 0
17.49.452.001 I slot print_timing: id  0 | task 16294 | prompt eval time =    1262.86 ms /   145 tokens (    8.71 ms per token,   114.82 tokens per second)
17.49.452.005 I slot print_timing: id  0 | task 16294 |        eval time =    2059.17 ms /    79 tokens (   26.07 ms per token,    38.37 tokens per second)
17.49.452.006 I slot print_timing: id  0 | task 16294 |       total time =    3322.03 ms /   224 tokens
17.49.452.007 I slot print_timing: id  0 | task 16294 |    graphs reused =      16075
17.49.452.009 I slot print_timing: id  0 | task 16294 | draft acceptance = 0.88095 (   37 accepted /    42 generated), mean len =  1.88
17.49.452.510 I slot      release: id  0 | task 16294 | stop processing: n_tokens = 15654, truncated = 0
17.49.498.635 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.998 (> 0.100 thold), f_keep = 1.000
17.49.498.911 I slot launch_slot_: id  0 | task 16340 | processing task, is_child = 0
17.52.372.051 I slot print_timing: id  0 | task 16340 | prompt eval time =     630.99 ms /    32 tokens (   19.72 ms per token,    50.71 tokens per second)
17.52.372.056 I slot print_timing: id  0 | task 16340 |        eval time =    2242.10 ms /    81 tokens (   27.68 ms per token,    36.13 tokens per second)
17.52.372.057 I slot print_timing: id  0 | task 16340 |       total time =    2873.09 ms /   113 tokens
17.52.372.058 I slot print_timing: id  0 | task 16340 |    graphs reused =      16117
17.52.372.059 I slot print_timing: id  0 | task 16340 | draft acceptance = 0.88372 (   38 accepted /    43 generated), mean len =  1.88
17.52.372.754 I slot      release: id  0 | task 16340 | stop processing: n_tokens = 15767, truncated = 0
17.52.422.497 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.996 (> 0.100 thold), f_keep = 1.000
17.52.422.835 I slot launch_slot_: id  0 | task 16387 | processing task, is_child = 0
17.55.314.664 I slot print_timing: id  0 | task 16387 | prompt eval time =    1011.02 ms /    62 tokens (   16.31 ms per token,    61.32 tokens per second)
17.55.314.670 I slot print_timing: id  0 | task 16387 |        eval time =    1880.75 ms /    73 tokens (   25.76 ms per token,    38.81 tokens per second)
17.55.314.671 I slot print_timing: id  0 | task 16387 |       total time =    2891.77 ms /   135 tokens
17.55.314.671 I slot print_timing: id  0 | task 16387 |    graphs reused =      16153
17.55.314.673 I slot print_timing: id  0 | task 16387 | draft acceptance = 0.89474 (   34 accepted /    38 generated), mean len =  1.89
17.55.315.233 I slot      release: id  0 | task 16387 | stop processing: n_tokens = 15901, truncated = 0
17.55.365.141 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.996 (> 0.100 thold), f_keep = 1.000
17.55.365.400 I slot launch_slot_: id  0 | task 16429 | processing task, is_child = 0
17.58.358.923 I slot print_timing: id  0 | task 16429 | prompt eval time =    1063.79 ms /    63 tokens (   16.89 ms per token,    59.22 tokens per second)
17.58.358.930 I slot print_timing: id  0 | task 16429 |        eval time =    1929.67 ms /    75 tokens (   25.73 ms per token,    38.87 tokens per second)
17.58.358.931 I slot print_timing: id  0 | task 16429 |       total time =    2993.47 ms /   138 tokens
17.58.358.932 I slot print_timing: id  0 | task 16429 |    graphs reused =      16191
17.58.358.935 I slot print_timing: id  0 | task 16429 | draft acceptance = 0.92308 (   36 accepted /    39 generated), mean len =  1.92
17.58.359.573 I slot      release: id  0 | task 16429 | stop processing: n_tokens = 16039, truncated = 0
17.58.420.500 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.999 (> 0.100 thold), f_keep = 1.000
17.58.420.744 I slot launch_slot_: id  0 | task 16472 | processing task, is_child = 0
18.01.193.517 I slot print_timing: id  0 | task 16472 | prompt eval time =     471.19 ms /    16 tokens (   29.45 ms per token,    33.96 tokens per second)
18.01.193.522 I slot print_timing: id  0 | task 16472 |        eval time =    2301.51 ms /    89 tokens (   25.86 ms per token,    38.67 tokens per second)
18.01.193.523 I slot print_timing: id  0 | task 16472 |       total time =    2772.71 ms /   105 tokens
18.01.193.523 I slot print_timing: id  0 | task 16472 |    graphs reused =      16236
18.01.193.526 I slot print_timing: id  0 | task 16472 | draft acceptance = 0.87234 (   41 accepted /    47 generated), mean len =  1.87
18.01.194.114 I slot      release: id  0 | task 16472 | stop processing: n_tokens = 16143, truncated = 0
18.01.938.337 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.970 (> 0.100 thold), f_keep = 1.000
18.01.938.582 I slot launch_slot_: id  0 | task 16523 | processing task, is_child = 0
18.06.596.471 I slot print_timing: id  0 | task 16523 | n_decoded =    121, tg =  40.20 t/s, tg_3s =  40.20 t/s
18.09.621.565 I slot print_timing: id  0 | task 16523 | n_decoded =    231, tg =  38.28 t/s, tg_3s =  36.36 t/s
18.12.668.884 I slot print_timing: id  0 | task 16523 | n_decoded =    349, tg =  38.43 t/s, tg_3s =  38.72 t/s
18.13.184.260 I slot print_timing: id  0 | task 16523 | prompt eval time =    1647.80 ms /   492 tokens (    3.35 ms per token,   298.58 tokens per second)
18.13.184.266 I slot print_timing: id  0 | task 16523 |        eval time =    9597.82 ms /   368 tokens (   26.08 ms per token,    38.34 tokens per second)
18.13.184.267 I slot print_timing: id  0 | task 16523 |       total time =   11245.62 ms /   860 tokens
18.13.184.268 I slot print_timing: id  0 | task 16523 |    graphs reused =      16427
18.13.184.270 I slot print_timing: id  0 | task 16523 | draft acceptance = 0.89175 (  173 accepted /   194 generated), mean len =  1.89
18.13.184.920 I slot      release: id  0 | task 16523 | stop processing: n_tokens = 17002, truncated = 0
18.13.238.944 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.999 (> 0.100 thold), f_keep = 1.000
18.13.239.201 I slot launch_slot_: id  0 | task 16721 | processing task, is_child = 0
18.16.845.533 I slot print_timing: id  0 | task 16721 | n_decoded =    116, tg =  38.64 t/s, tg_3s =  38.64 t/s
18.17.324.809 I slot print_timing: id  0 | task 16721 | prompt eval time =     604.06 ms /    25 tokens (   24.16 ms per token,    41.39 tokens per second)
18.17.324.814 I slot print_timing: id  0 | task 16721 |        eval time =    3481.49 ms /   136 tokens (   25.60 ms per token,    39.06 tokens per second)
18.17.324.815 I slot print_timing: id  0 | task 16721 |       total time =    4085.55 ms /   161 tokens
18.17.324.816 I slot print_timing: id  0 | task 16721 |    graphs reused =      16493
18.17.324.818 I slot print_timing: id  0 | task 16721 | draft acceptance = 0.98529 (   67 accepted /    68 generated), mean len =  1.99
18.17.325.354 I slot      release: id  0 | task 16721 | stop processing: n_tokens = 17162, truncated = 0
18.17.378.422 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.999 (> 0.100 thold), f_keep = 1.000
18.17.378.660 I slot launch_slot_: id  0 | task 16793 | processing task, is_child = 0
18.19.773.680 I slot print_timing: id  0 | task 16793 | prompt eval time =     566.27 ms /    25 tokens (   22.65 ms per token,    44.15 tokens per second)
18.19.773.685 I slot print_timing: id  0 | task 16793 |        eval time =    1828.69 ms /    74 tokens (   24.71 ms per token,    40.47 tokens per second)
18.19.773.685 I slot print_timing: id  0 | task 16793 |       total time =    2394.96 ms /    99 tokens
18.19.773.686 I slot print_timing: id  0 | task 16793 |    graphs reused =      16529
18.19.773.688 I slot print_timing: id  0 | task 16793 | draft acceptance = 0.97297 (   36 accepted /    37 generated), mean len =  1.97
18.19.774.212 I slot      release: id  0 | task 16793 | stop processing: n_tokens = 17260, truncated = 0
18.20.461.859 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.997 (> 0.100 thold), f_keep = 1.000
18.20.462.162 I slot launch_slot_: id  0 | task 16834 | processing task, is_child = 0
18.24.362.375 I slot print_timing: id  0 | task 16834 | n_decoded =    113, tg =  37.57 t/s, tg_3s =  37.57 t/s
18.27.372.363 I slot print_timing: id  0 | task 16834 | n_decoded =    232, tg =  38.55 t/s, tg_3s =  39.54 t/s
18.28.377.567 I slot print_timing: id  0 | task 16834 | prompt eval time =     892.36 ms /    46 tokens (   19.40 ms per token,    51.55 tokens per second)
18.28.377.573 I slot print_timing: id  0 | task 16834 |        eval time =    7022.99 ms /   270 tokens (   26.01 ms per token,    38.45 tokens per second)
18.28.377.574 I slot print_timing: id  0 | task 16834 |       total time =    7915.35 ms /   316 tokens
18.28.377.575 I slot print_timing: id  0 | task 16834 |    graphs reused =      16671
18.28.377.579 I slot print_timing: id  0 | task 16834 | draft acceptance = 0.87500 (  126 accepted /   144 generated), mean len =  1.88
18.28.378.188 I slot      release: id  0 | task 16834 | stop processing: n_tokens = 17576, truncated = 0
18.35.761.403 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 179690155884
18.36.244.845 I slot launch_slot_: id  0 | task 16982 | processing task, is_child = 0
18.36.367.357 I slot print_timing: id  0 | task 16982 | prompt eval time =     122.49 ms /     4 tokens (   30.62 ms per token,    32.66 tokens per second)
18.36.367.362 I slot print_timing: id  0 | task 16982 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token, 1000000.00 tokens per second)
18.36.367.363 I slot print_timing: id  0 | task 16982 |       total time =     122.49 ms /     5 tokens
18.36.367.363 I slot print_timing: id  0 | task 16982 |    graphs reused =      16671
18.36.367.395 I slot      release: id  0 | task 16982 | stop processing: n_tokens = 11, truncated = 0
18.36.383.624 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 179698145090
18.36.498.289 I slot launch_slot_: id  0 | task 16984 | processing task, is_child = 0
18.42.584.372 I slot print_timing: id  0 | task 16984 | n_decoded =    122, tg =  40.31 t/s, tg_3s =  40.31 t/s
18.45.597.109 I slot print_timing: id  0 | task 16984 | n_decoded =    241, tg =  39.91 t/s, tg_3s =  39.50 t/s
18.48.637.977 I slot print_timing: id  0 | task 16984 | n_decoded =    354, tg =  38.99 t/s, tg_3s =  37.16 t/s
18.51.657.600 I slot print_timing: id  0 | task 16984 | n_decoded =    477, tg =  39.42 t/s, tg_3s =  40.73 t/s
18.52.828.382 I slot print_timing: id  0 | task 16984 | prompt eval time =    3059.53 ms /   959 tokens (    3.19 ms per token,   313.45 tokens per second)
18.52.828.387 I slot print_timing: id  0 | task 16984 |        eval time =   13270.51 ms /   526 tokens (   25.23 ms per token,    39.64 tokens per second)
18.52.828.387 I slot print_timing: id  0 | task 16984 |       total time =   16330.03 ms /  1485 tokens
18.52.828.388 I slot print_timing: id  0 | task 16984 |    graphs reused =      16954
18.52.828.390 I slot print_timing: id  0 | task 16984 | draft acceptance = 0.83916 (  240 accepted /   286 generated), mean len =  1.84
18.52.828.494 I slot      release: id  0 | task 16984 | stop processing: n_tokens = 1485, truncated = 0
18.52.858.010 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.212 (> 0.100 thold), f_keep = 1.000
18.52.858.425 I slot launch_slot_: id  0 | task 17275 | processing task, is_child = 0
18.57.817.302 I slot print_timing: id  0 | task 17275 | prompt processing, n_tokens =   2049, progress = 0.51, t =   4.96 s / 413.20 tokens per second
19.02.716.008 I slot print_timing: id  0 | task 17275 | prompt processing, n_tokens =   4097, progress = 0.80, t =   9.86 s / 415.62 tokens per second
19.05.068.372 I slot print_timing: id  0 | task 17275 | prompt processing, n_tokens =   4993, progress = 0.93, t =  12.21 s / 408.93 tokens per second
19.06.343.388 I slot print_timing: id  0 | task 17275 | prompt processing, n_tokens =   5505, progress = 1.00, t =  13.48 s / 408.23 tokens per second
19.09.477.611 I slot print_timing: id  0 | task 17275 | n_decoded =    115, tg =  38.18 t/s, tg_3s =  38.18 t/s
19.12.487.416 I slot print_timing: id  0 | task 17275 | n_decoded =    236, tg =  39.19 t/s, tg_3s =  40.20 t/s
19.15.499.526 I slot print_timing: id  0 | task 17275 | n_decoded =    366, tg =  40.52 t/s, tg_3s =  43.16 t/s
19.18.516.208 I slot print_timing: id  0 | task 17275 | n_decoded =    495, tg =  41.08 t/s, tg_3s =  42.76 t/s
19.21.534.459 I slot print_timing: id  0 | task 17275 | n_decoded =    619, tg =  41.08 t/s, tg_3s =  41.08 t/s
19.24.540.925 I slot print_timing: id  0 | task 17275 | n_decoded =    740, tg =  40.94 t/s, tg_3s =  40.25 t/s
19.27.556.860 I slot print_timing: id  0 | task 17275 | n_decoded =    864, tg =  40.97 t/s, tg_3s =  41.11 t/s
19.30.573.477 I slot print_timing: id  0 | task 17275 | n_decoded =    989, tg =  41.02 t/s, tg_3s =  41.44 t/s
19.33.577.164 I slot print_timing: id  0 | task 17275 | n_decoded =   1098, tg =  40.50 t/s, tg_3s =  36.29 t/s
19.36.597.651 I slot print_timing: id  0 | task 17275 | n_decoded =   1216, tg =  40.36 t/s, tg_3s =  39.07 t/s
19.39.626.582 I slot print_timing: id  0 | task 17275 | n_decoded =   1329, tg =  40.08 t/s, tg_3s =  37.31 t/s
19.42.673.217 I slot print_timing: id  0 | task 17275 | n_decoded =   1454, tg =  40.16 t/s, tg_3s =  41.03 t/s
19.45.694.294 I slot print_timing: id  0 | task 17275 | n_decoded =   1578, tg =  40.23 t/s, tg_3s =  41.04 t/s
19.48.718.638 I slot print_timing: id  0 | task 17275 | n_decoded =   1693, tg =  40.07 t/s, tg_3s =  38.02 t/s
19.51.759.138 I slot print_timing: id  0 | task 17275 | n_decoded =   1812, tg =  40.01 t/s, tg_3s =  39.14 t/s
19.54.788.669 I slot print_timing: id  0 | task 17275 | n_decoded =   1936, tg =  40.06 t/s, tg_3s =  40.93 t/s
19.57.803.283 I slot print_timing: id  0 | task 17275 | n_decoded =   2054, tg =  40.01 t/s, tg_3s =  39.14 t/s
20.00.843.564 I slot print_timing: id  0 | task 17275 | n_decoded =   2177, tg =  40.03 t/s, tg_3s =  40.46 t/s
20.03.868.439 I slot print_timing: id  0 | task 17275 | n_decoded =   2311, tg =  40.26 t/s, tg_3s =  44.30 t/s
20.06.880.013 I slot print_timing: id  0 | task 17275 | n_decoded =   2435, tg =  40.31 t/s, tg_3s =  41.17 t/s
20.09.916.661 I slot print_timing: id  0 | task 17275 | n_decoded =   2542, tg =  40.06 t/s, tg_3s =  35.24 t/s
20.12.917.570 I slot print_timing: id  0 | task 17275 | n_decoded =   2653, tg =  39.92 t/s, tg_3s =  36.99 t/s
20.15.953.510 I slot print_timing: id  0 | task 17275 | n_decoded =   2773, tg =  39.91 t/s, tg_3s =  39.53 t/s
20.18.991.177 I slot print_timing: id  0 | task 17275 | n_decoded =   2897, tg =  39.94 t/s, tg_3s =  40.82 t/s
20.21.996.856 I slot print_timing: id  0 | task 17275 | n_decoded =   3015, tg =  39.92 t/s, tg_3s =  39.26 t/s
20.25.020.803 I slot print_timing: id  0 | task 17275 | n_decoded =   3133, tg =  39.88 t/s, tg_3s =  39.02 t/s
20.28.052.250 I slot print_timing: id  0 | task 17275 | n_decoded =   3250, tg =  39.84 t/s, tg_3s =  38.60 t/s
20.29.693.722 I slot print_timing: id  0 | task 17275 | prompt eval time =   13607.38 ms /  5509 tokens (    2.47 ms per token,   404.85 tokens per second)
20.29.693.727 I slot print_timing: id  0 | task 17275 |        eval time =   83227.85 ms /  3317 tokens (   25.09 ms per token,    39.85 tokens per second)
20.29.693.728 I slot print_timing: id  0 | task 17275 |       total time =   96835.23 ms /  8826 tokens
20.29.693.729 I slot print_timing: id  0 | task 17275 |    graphs reused =      18731
20.29.693.731 I slot print_timing: id  0 | task 17275 | draft acceptance = 0.85148 ( 1525 accepted /  1791 generated), mean len =  1.85
20.29.694.148 I slot      release: id  0 | task 17275 | stop processing: n_tokens = 10310, truncated = 0
20.29.729.621 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.865 (> 0.100 thold), f_keep = 0.868
20.29.729.950 I slot launch_slot_: id  0 | task 19073 | processing task, is_child = 0
20.34.756.725 I slot print_timing: id  0 | task 19073 | prompt processing, n_tokens =   2048, progress = 0.87, t =   5.03 s / 407.42 tokens per second
20.37.079.396 I slot print_timing: id  0 | task 19073 | prompt processing, n_tokens =   2837, progress = 0.95, t =   7.35 s / 386.02 tokens per second
20.38.360.029 I slot print_timing: id  0 | task 19073 | prompt processing, n_tokens =   3323, progress = 1.00, t =   8.63 s / 385.05 tokens per second
20.38.660.525 I slot print_timing: id  0 | task 19073 | prompt processing, n_tokens =   3349, progress = 1.00, t =   8.93 s / 375.00 tokens per second
20.41.792.283 I slot print_timing: id  0 | task 19073 | n_decoded =    108, tg =  35.97 t/s, tg_3s =  35.97 t/s
20.44.834.416 I slot print_timing: id  0 | task 19073 | n_decoded =    226, tg =  37.39 t/s, tg_3s =  38.79 t/s
20.47.853.064 I slot print_timing: id  0 | task 19073 | n_decoded =    341, tg =  37.62 t/s, tg_3s =  38.10 t/s
20.50.855.163 I slot print_timing: id  0 | task 19073 | n_decoded =    452, tg =  37.46 t/s, tg_3s =  36.97 t/s
20.53.900.177 I slot print_timing: id  0 | task 19073 | n_decoded =    573, tg =  37.92 t/s, tg_3s =  39.74 t/s
20.56.944.579 I slot print_timing: id  0 | task 19073 | n_decoded =    690, tg =  38.01 t/s, tg_3s =  38.43 t/s
20.59.977.385 I slot print_timing: id  0 | task 19073 | n_decoded =    810, tg =  38.23 t/s, tg_3s =  39.57 t/s
21.02.979.668 I slot print_timing: id  0 | task 19073 | n_decoded =    924, tg =  38.20 t/s, tg_3s =  37.97 t/s
21.06.003.124 I slot print_timing: id  0 | task 19073 | n_decoded =   1036, tg =  38.07 t/s, tg_3s =  37.04 t/s
21.09.005.526 I slot print_timing: id  0 | task 19073 | n_decoded =   1147, tg =  37.96 t/s, tg_3s =  36.97 t/s
21.12.039.339 I slot print_timing: id  0 | task 19073 | n_decoded =   1265, tg =  38.05 t/s, tg_3s =  38.89 t/s
21.15.065.714 I slot print_timing: id  0 | task 19073 | n_decoded =   1383, tg =  38.12 t/s, tg_3s =  38.99 t/s
21.18.076.518 I slot print_timing: id  0 | task 19073 | n_decoded =   1490, tg =  37.93 t/s, tg_3s =  35.54 t/s
21.21.114.913 I slot print_timing: id  0 | task 19073 | n_decoded =   1605, tg =  37.92 t/s, tg_3s =  37.85 t/s
21.24.127.300 I slot print_timing: id  0 | task 19073 | n_decoded =   1714, tg =  37.81 t/s, tg_3s =  36.18 t/s
21.27.157.582 I slot print_timing: id  0 | task 19073 | n_decoded =   1831, tg =  37.86 t/s, tg_3s =  38.61 t/s
21.30.186.260 I slot print_timing: id  0 | task 19073 | n_decoded =   1942, tg =  37.78 t/s, tg_3s =  36.65 t/s
21.33.251.735 I slot print_timing: id  0 | task 19073 | n_decoded =   2044, tg =  37.53 t/s, tg_3s =  33.27 t/s
21.36.289.785 I slot print_timing: id  0 | task 19073 | n_decoded =   2145, tg =  37.30 t/s, tg_3s =  33.24 t/s
21.39.325.277 I slot print_timing: id  0 | task 19073 | n_decoded =   2241, tg =  37.02 t/s, tg_3s =  31.63 t/s
21.42.345.479 I slot print_timing: id  0 | task 19073 | n_decoded =   2339, tg =  36.80 t/s, tg_3s =  32.45 t/s
21.45.349.215 I slot print_timing: id  0 | task 19073 | n_decoded =   2426, tg =  36.45 t/s, tg_3s =  28.96 t/s
21.48.353.688 I slot print_timing: id  0 | task 19073 | n_decoded =   2529, tg =  36.35 t/s, tg_3s =  34.28 t/s
21.51.403.621 I slot print_timing: id  0 | task 19073 | n_decoded =   2641, tg =  36.37 t/s, tg_3s =  36.72 t/s
21.54.405.827 I slot print_timing: id  0 | task 19073 | n_decoded =   2750, tg =  36.37 t/s, tg_3s =  36.31 t/s
21.57.414.800 I slot print_timing: id  0 | task 19073 | n_decoded =   2855, tg =  36.31 t/s, tg_3s =  34.90 t/s
