warn: LLAMA_ARG_HOST environment variable is set, but will be overwritten by command line argument --host
0.00.239.446 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.362.086 I srv          init: The UI is disabled
0.00.362.089 I srv          init: Use --ui/--no-ui (or deprecated --webui/--no-webui) to enable/disable
0.00.362.226 W srv  llama_server: -----------------
0.00.362.228 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.362.228 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.362.229 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.362.229 W srv  llama_server: -----------------
0.00.363.543 I srv    load_model: loading model '/models/Qwen3.6-27B-A3B-Coder-CD-IQ4_K_M.gguf'
0.01.873.932 W llama_model_loader: tensor overrides to CPU are used with mmap enabled - consider using --no-mmap for better performance
0.04.238.306 I common_speculative_init_result: creating MTP draft context against the target model '/models/Qwen3.6-27B-A3B-Coder-CD-IQ4_K_M.gguf'
0.04.349.867 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 32768, kv_unified = 'false'
0.04.412.220 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
0.04.412.263 I srv  llama_server: model loaded
0.04.412.268 I srv  llama_server: listening on http://0.0.0.0:8080
0.10.596.345 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
15.27.720.477 I slot print_timing: id  0 | task 12675 | n_decoded =   8065, tg =  39.77 t/s, tg_3s =  32.75 t/s
15.30.787.750 I slot print_timing: id  0 | task 12675 | n_decoded =   8169, tg =  39.68 t/s, tg_3s =  33.91 t/s
15.33.816.032 I slot print_timing: id  0 | task 12675 | n_decoded =   8273, tg =  39.60 t/s, tg_3s =  34.34 t/s
15.35.855.913 I slot print_timing: id  0 | task 12675 | prompt eval time =   13034.75 ms /  5509 tokens (    2.37 ms per token,   422.64 tokens per second)
15.35.855.929 I slot print_timing: id  0 | task 12675 |        eval time =  210945.63 ms /  8337 tokens (   25.30 ms per token,    39.52 tokens per second)
15.35.855.930 I slot print_timing: id  0 | task 12675 |       total time =  223980.38 ms / 13846 tokens
15.35.855.932 I slot print_timing: id  0 | task 12675 |    graphs reused =      16903
15.35.855.935 I slot print_timing: id  0 | task 12675 | draft acceptance = 0.86864 ( 3875 accepted /  4461 generated), mean len =  1.87
15.35.856.369 I slot      release: id  0 | task 12675 | stop processing: n_tokens = 16026, truncated = 0
15.35.908.199 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.619 (> 0.100 thold), f_keep = 0.620
15.35.908.555 I slot launch_slot_: id  0 | task 17143 | processing task, is_child = 0
15.41.022.681 I slot print_timing: id  0 | task 17143 | prompt processing, n_tokens =   2048, progress = 0.61, t =   5.11 s / 400.46 tokens per second
15.46.300.692 I slot print_timing: id  0 | task 17143 | prompt processing, n_tokens =   4096, progress = 0.73, t =  10.39 s / 394.14 tokens per second
15.51.385.159 I slot print_timing: id  0 | task 17143 | prompt processing, n_tokens =   6144, progress = 0.86, t =  15.48 s / 396.99 tokens per second
15.56.173.595 I slot print_timing: id  0 | task 17143 | prompt processing, n_tokens =   7841, progress = 0.97, t =  20.27 s / 386.92 tokens per second
15.57.475.744 I slot print_timing: id  0 | task 17143 | prompt processing, n_tokens =   8327, progress = 1.00, t =  21.57 s / 386.10 tokens per second
15.57.814.473 I slot print_timing: id  0 | task 17143 | prompt processing, n_tokens =   8353, progress = 1.00, t =  21.91 s / 381.31 tokens per second
15.59.848.345 I slot print_timing: id  0 | task 17143 | prompt eval time =   22045.90 ms /  8357 tokens (    2.64 ms per token,   379.07 tokens per second)
15.59.848.350 I slot print_timing: id  0 | task 17143 |        eval time =    1893.84 ms /    72 tokens (   26.30 ms per token,    38.02 tokens per second)
15.59.848.350 I slot print_timing: id  0 | task 17143 |       total time =   23939.73 ms /  8429 tokens
15.59.848.351 I slot print_timing: id  0 | task 17143 |    graphs reused =      16940
15.59.848.353 I slot print_timing: id  0 | task 17143 | draft acceptance = 0.89474 (   34 accepted /    38 generated), mean len =  1.89
15.59.848.848 I slot      release: id  0 | task 17143 | stop processing: n_tokens = 16115, truncated = 0
16.00.628.535 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.997 (> 0.100 thold), f_keep = 1.000
16.00.628.788 I slot launch_slot_: id  0 | task 17189 | processing task, is_child = 0
16.04.424.084 I slot print_timing: id  0 | task 17189 | n_decoded =    102, tg =  33.97 t/s, tg_3s =  33.97 t/s
16.07.453.600 I slot print_timing: id  0 | task 17189 | n_decoded =    216, tg =  35.81 t/s, tg_3s =  37.63 t/s
16.10.130.926 I slot print_timing: id  0 | task 17189 | prompt eval time =     793.01 ms /    45 tokens (   17.62 ms per token,    56.75 tokens per second)
16.10.130.932 I slot print_timing: id  0 | task 17189 |        eval time =    8709.07 ms /   306 tokens (   28.46 ms per token,    35.14 tokens per second)
16.10.130.933 I slot print_timing: id  0 | task 17189 |       total time =    9502.08 ms /   351 tokens
16.10.130.934 I slot print_timing: id  0 | task 17189 |    graphs reused =      17117
16.10.130.937 I slot print_timing: id  0 | task 17189 | draft acceptance = 0.70950 (  127 accepted /   179 generated), mean len =  1.71
16.10.131.471 I slot      release: id  0 | task 17189 | stop processing: n_tokens = 16466, truncated = 0
16.17.558.393 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 190295759829
16.18.050.379 I slot launch_slot_: id  0 | task 17372 | processing task, is_child = 0
16.18.143.678 I slot print_timing: id  0 | task 17372 | prompt eval time =      93.27 ms /     4 tokens (   23.32 ms per token,    42.89 tokens per second)
16.18.143.686 I slot print_timing: id  0 | task 17372 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token, 1000000.00 tokens per second)
16.18.143.687 I slot print_timing: id  0 | task 17372 |       total time =      93.27 ms /     5 tokens
16.18.143.688 I slot print_timing: id  0 | task 17372 |    graphs reused =      17117
16.18.143.725 I slot      release: id  0 | task 17372 | stop processing: n_tokens = 11, truncated = 0
16.18.160.696 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 190303772082
16.18.212.958 I slot launch_slot_: id  0 | task 17374 | processing task, is_child = 0
16.21.253.666 I slot print_timing: id  0 | task 17374 | prompt processing, n_tokens =    955, progress = 1.00, t =   3.04 s / 314.07 tokens per second
16.24.398.287 I slot print_timing: id  0 | task 17374 | n_decoded =    118, tg =  38.95 t/s, tg_3s =  38.95 t/s
16.27.417.831 I slot print_timing: id  0 | task 17374 | n_decoded =    238, tg =  39.34 t/s, tg_3s =  39.74 t/s
16.30.458.275 I slot print_timing: id  0 | task 17374 | n_decoded =    366, tg =  40.27 t/s, tg_3s =  42.10 t/s
16.30.936.928 I slot print_timing: id  0 | task 17374 | prompt eval time =    3155.50 ms /   959 tokens (    3.29 ms per token,   303.91 tokens per second)
16.30.936.933 I slot print_timing: id  0 | task 17374 |        eval time =    9568.42 ms /   385 tokens (   24.85 ms per token,    40.24 tokens per second)
16.30.936.934 I slot print_timing: id  0 | task 17374 |       total time =   12723.91 ms /  1344 tokens
16.30.936.935 I slot print_timing: id  0 | task 17374 |    graphs reused =      17319
16.30.936.936 I slot print_timing: id  0 | task 17374 | draft acceptance = 0.87805 (  180 accepted /   205 generated), mean len =  1.88
16.30.937.040 I slot      release: id  0 | task 17374 | stop processing: n_tokens = 1344, truncated = 0
16.30.964.373 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.196 (> 0.100 thold), f_keep = 1.000
16.30.964.742 I slot launch_slot_: id  0 | task 17584 | processing task, is_child = 0
16.35.901.883 I slot print_timing: id  0 | task 17584 | prompt processing, n_tokens =   2049, progress = 0.50, t =   4.94 s / 415.02 tokens per second
16.40.823.580 I slot print_timing: id  0 | task 17584 | prompt processing, n_tokens =   4097, progress = 0.79, t =   9.86 s / 415.57 tokens per second
16.43.128.770 I slot print_timing: id  0 | task 17584 | prompt processing, n_tokens =   4993, progress = 0.92, t =  12.16 s / 410.47 tokens per second
16.44.385.049 I slot print_timing: id  0 | task 17584 | prompt processing, n_tokens =   5505, progress = 1.00, t =  13.42 s / 410.20 tokens per second
16.47.520.958 I slot print_timing: id  0 | task 17584 | n_decoded =    107, tg =  35.47 t/s, tg_3s =  35.47 t/s
16.50.568.101 I slot print_timing: id  0 | task 17584 | n_decoded =    221, tg =  36.45 t/s, tg_3s =  37.41 t/s
16.53.582.569 I slot print_timing: id  0 | task 17584 | n_decoded =    329, tg =  36.24 t/s, tg_3s =  35.83 t/s
16.56.586.212 I slot print_timing: id  0 | task 17584 | n_decoded =    439, tg =  36.34 t/s, tg_3s =  36.62 t/s
16.59.629.782 I slot print_timing: id  0 | task 17584 | n_decoded =    549, tg =  36.30 t/s, tg_3s =  36.14 t/s
17.02.637.145 I slot print_timing: id  0 | task 17584 | n_decoded =    666, tg =  36.73 t/s, tg_3s =  38.90 t/s
17.05.654.008 I slot print_timing: id  0 | task 17584 | n_decoded =    784, tg =  37.07 t/s, tg_3s =  39.11 t/s
17.08.689.097 I slot print_timing: id  0 | task 17584 | n_decoded =    904, tg =  37.38 t/s, tg_3s =  39.54 t/s
17.11.707.003 I slot print_timing: id  0 | task 17584 | n_decoded =   1024, tg =  37.64 t/s, tg_3s =  39.76 t/s
17.14.729.195 I slot print_timing: id  0 | task 17584 | n_decoded =   1144, tg =  37.85 t/s, tg_3s =  39.71 t/s
17.17.740.427 I slot print_timing: id  0 | task 17584 | n_decoded =   1262, tg =  37.97 t/s, tg_3s =  39.19 t/s
17.20.746.762 I slot print_timing: id  0 | task 17584 | n_decoded =   1384, tg =  38.19 t/s, tg_3s =  40.58 t/s
17.23.767.412 I slot print_timing: id  0 | task 17584 | n_decoded =   1508, tg =  38.41 t/s, tg_3s =  41.05 t/s
17.26.800.963 I slot print_timing: id  0 | task 17584 | n_decoded =   1637, tg =  38.70 t/s, tg_3s =  42.52 t/s
17.29.823.871 I slot print_timing: id  0 | task 17584 | n_decoded =   1757, tg =  38.77 t/s, tg_3s =  39.70 t/s
17.32.835.526 I slot print_timing: id  0 | task 17584 | n_decoded =   1876, tg =  38.82 t/s, tg_3s =  39.51 t/s
17.35.881.397 I slot print_timing: id  0 | task 17584 | n_decoded =   2000, tg =  38.93 t/s, tg_3s =  40.71 t/s
17.38.888.219 I slot print_timing: id  0 | task 17584 | n_decoded =   2115, tg =  38.89 t/s, tg_3s =  38.25 t/s
17.41.890.301 I slot print_timing: id  0 | task 17584 | n_decoded =   2231, tg =  38.88 t/s, tg_3s =  38.64 t/s
17.44.915.603 I slot print_timing: id  0 | task 17584 | n_decoded =   2344, tg =  38.80 t/s, tg_3s =  37.35 t/s
17.47.956.217 I slot print_timing: id  0 | task 17584 | n_decoded =   2463, tg =  38.82 t/s, tg_3s =  39.14 t/s
17.50.973.682 I slot print_timing: id  0 | task 17584 | n_decoded =   2582, tg =  38.85 t/s, tg_3s =  39.44 t/s
17.54.031.566 I slot print_timing: id  0 | task 17584 | n_decoded =   2703, tg =  38.88 t/s, tg_3s =  39.57 t/s
17.57.046.113 I slot print_timing: id  0 | task 17584 | n_decoded =   2810, tg =  38.74 t/s, tg_3s =  35.49 t/s
18.00.082.638 I slot print_timing: id  0 | task 17584 | n_decoded =   2919, tg =  38.62 t/s, tg_3s =  35.90 t/s
18.03.107.541 I slot print_timing: id  0 | task 17584 | n_decoded =   3043, tg =  38.71 t/s, tg_3s =  40.99 t/s
18.06.118.599 I slot print_timing: id  0 | task 17584 | n_decoded =   3154, tg =  38.65 t/s, tg_3s =  36.86 t/s
18.09.147.929 I slot print_timing: id  0 | task 17584 | n_decoded =   3255, tg =  38.46 t/s, tg_3s =  33.34 t/s
18.12.180.232 I slot print_timing: id  0 | task 17584 | n_decoded =   3343, tg =  38.13 t/s, tg_3s =  29.02 t/s
18.15.180.852 I slot print_timing: id  0 | task 17584 | n_decoded =   3454, tg =  38.09 t/s, tg_3s =  36.99 t/s
18.18.196.987 I slot print_timing: id  0 | task 17584 | n_decoded =   3577, tg =  38.18 t/s, tg_3s =  40.78 t/s
18.21.245.676 I slot print_timing: id  0 | task 17584 | n_decoded =   3685, tg =  38.09 t/s, tg_3s =  35.43 t/s
18.24.249.011 I slot print_timing: id  0 | task 17584 | n_decoded =   3798, tg =  38.08 t/s, tg_3s =  37.62 t/s
18.27.293.777 I slot print_timing: id  0 | task 17584 | n_decoded =   3915, tg =  38.09 t/s, tg_3s =  38.43 t/s
18.30.297.337 I slot print_timing: id  0 | task 17584 | n_decoded =   4020, tg =  38.00 t/s, tg_3s =  34.96 t/s
18.33.327.025 I slot print_timing: id  0 | task 17584 | n_decoded =   4127, tg =  37.92 t/s, tg_3s =  35.32 t/s
18.36.365.154 I slot print_timing: id  0 | task 17584 | n_decoded =   4234, tg =  37.85 t/s, tg_3s =  35.22 t/s
18.39.375.122 I slot print_timing: id  0 | task 17584 | n_decoded =   4342, tg =  37.80 t/s, tg_3s =  35.88 t/s
18.42.417.401 I slot print_timing: id  0 | task 17584 | n_decoded =   4453, tg =  37.77 t/s, tg_3s =  36.49 t/s
18.45.459.660 I slot print_timing: id  0 | task 17584 | n_decoded =   4569, tg =  37.77 t/s, tg_3s =  38.13 t/s
18.48.491.700 I slot print_timing: id  0 | task 17584 | n_decoded =   4687, tg =  37.80 t/s, tg_3s =  38.92 t/s
18.51.542.817 I slot print_timing: id  0 | task 17584 | n_decoded =   4810, tg =  37.86 t/s, tg_3s =  40.31 t/s
18.54.606.433 I slot print_timing: id  0 | task 17584 | n_decoded =   4927, tg =  37.87 t/s, tg_3s =  38.19 t/s
18.57.611.754 I slot print_timing: id  0 | task 17584 | n_decoded =   5042, tg =  37.88 t/s, tg_3s =  38.27 t/s
19.00.643.085 I slot print_timing: id  0 | task 17584 | n_decoded =   5164, tg =  37.93 t/s, tg_3s =  40.25 t/s
19.03.649.950 I slot print_timing: id  0 | task 17584 | n_decoded =   5282, tg =  37.96 t/s, tg_3s =  39.24 t/s
19.06.651.260 I slot print_timing: id  0 | task 17584 | n_decoded =   5403, tg =  38.01 t/s, tg_3s =  40.32 t/s
19.09.696.416 I slot print_timing: id  0 | task 17584 | n_decoded =   5524, tg =  38.05 t/s, tg_3s =  39.74 t/s
19.12.717.041 I slot print_timing: id  0 | task 17584 | n_decoded =   5642, tg =  38.07 t/s, tg_3s =  39.06 t/s
19.15.746.011 I slot print_timing: id  0 | task 17584 | n_decoded =   5751, tg =  38.03 t/s, tg_3s =  35.99 t/s
19.18.748.100 I slot print_timing: id  0 | task 17584 | n_decoded =   5864, tg =  38.02 t/s, tg_3s =  37.64 t/s
19.21.783.138 I slot print_timing: id  0 | task 17584 | n_decoded =   5979, tg =  38.02 t/s, tg_3s =  37.89 t/s
19.24.804.702 I slot print_timing: id  0 | task 17584 | n_decoded =   6091, tg =  38.00 t/s, tg_3s =  37.07 t/s
19.27.865.543 I slot print_timing: id  0 | task 17584 | n_decoded =   6208, tg =  38.00 t/s, tg_3s =  38.22 t/s
19.30.896.949 I slot print_timing: id  0 | task 17584 | n_decoded =   6324, tg =  38.01 t/s, tg_3s =  38.27 t/s
19.33.933.236 I slot print_timing: id  0 | task 17584 | n_decoded =   6445, tg =  38.04 t/s, tg_3s =  39.85 t/s
19.36.946.311 I slot print_timing: id  0 | task 17584 | n_decoded =   6561, tg =  38.05 t/s, tg_3s =  38.50 t/s
19.39.988.142 I slot print_timing: id  0 | task 17584 | n_decoded =   6679, tg =  38.06 t/s, tg_3s =  38.79 t/s
19.43.017.240 I slot print_timing: id  0 | task 17584 | n_decoded =   6793, tg =  38.05 t/s, tg_3s =  37.63 t/s
19.46.031.336 I slot print_timing: id  0 | task 17584 | n_decoded =   6915, tg =  38.09 t/s, tg_3s =  40.48 t/s
19.49.060.688 I slot print_timing: id  0 | task 17584 | n_decoded =   7033, tg =  38.11 t/s, tg_3s =  38.95 t/s
19.52.074.085 I slot print_timing: id  0 | task 17584 | n_decoded =   7159, tg =  38.17 t/s, tg_3s =  41.81 t/s
19.55.083.091 I slot print_timing: id  0 | task 17584 | n_decoded =   7277, tg =  38.18 t/s, tg_3s =  39.22 t/s
19.58.086.171 I slot print_timing: id  0 | task 17584 | n_decoded =   7401, tg =  38.23 t/s, tg_3s =  41.29 t/s
20.01.122.483 I slot print_timing: id  0 | task 17584 | n_decoded =   7529, tg =  38.29 t/s, tg_3s =  42.16 t/s
20.04.131.668 I slot print_timing: id  0 | task 17584 | n_decoded =   7655, tg =  38.35 t/s, tg_3s =  41.87 t/s
20.07.168.989 I slot print_timing: id  0 | task 17584 | n_decoded =   7783, tg =  38.40 t/s, tg_3s =  42.14 t/s
20.10.194.868 I slot print_timing: id  0 | task 17584 | n_decoded =   7899, tg =  38.40 t/s, tg_3s =  38.34 t/s
20.13.209.300 I slot print_timing: id  0 | task 17584 | n_decoded =   8024, tg =  38.45 t/s, tg_3s =  41.47 t/s
20.16.228.468 I slot print_timing: id  0 | task 17584 | n_decoded =   8148, tg =  38.48 t/s, tg_3s =  41.07 t/s
20.19.243.383 I slot print_timing: id  0 | task 17584 | n_decoded =   8272, tg =  38.52 t/s, tg_3s =  41.13 t/s
20.22.273.134 I slot print_timing: id  0 | task 17584 | n_decoded =   8390, tg =  38.53 t/s, tg_3s =  38.95 t/s
20.25.274.021 I slot print_timing: id  0 | task 17584 | n_decoded =   8506, tg =  38.53 t/s, tg_3s =  38.66 t/s
20.28.282.041 I slot print_timing: id  0 | task 17584 | n_decoded =   8622, tg =  38.53 t/s, tg_3s =  38.56 t/s
20.31.299.144 I slot print_timing: id  0 | task 17584 | n_decoded =   8748, tg =  38.57 t/s, tg_3s =  41.76 t/s
20.34.327.068 I slot print_timing: id  0 | task 17584 | n_decoded =   8874, tg =  38.61 t/s, tg_3s =  41.61 t/s
20.37.372.700 I slot print_timing: id  0 | task 17584 | n_decoded =   9000, tg =  38.65 t/s, tg_3s =  41.37 t/s
20.39.939.765 I slot print_timing: id  0 | task 17584 | prompt eval time =   13539.73 ms /  5509 tokens (    2.46 ms per token,   406.88 tokens per second)
20.39.939.771 I slot print_timing: id  0 | task 17584 |        eval time =  235435.24 ms /  9101 tokens (   25.87 ms per token,    38.66 tokens per second)
20.39.939.772 I slot print_timing: id  0 | task 17584 |       total time =  248974.96 ms / 14610 tokens
20.39.939.773 I slot print_timing: id  0 | task 17584 |    graphs reused =      22080
20.39.939.776 I slot print_timing: id  0 | task 17584 | draft acceptance = 0.89662 ( 4302 accepted /  4798 generated), mean len =  1.90
20.39.940.104 I slot      release: id  0 | task 17584 | stop processing: n_tokens = 15953, truncated = 0
20.39.979.708 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.468 (> 0.100 thold), f_keep = 0.468
20.40.333.506 I slot launch_slot_: id  0 | task 22389 | processing task, is_child = 0
20.45.278.626 I slot print_timing: id  0 | task 22389 | prompt processing, n_tokens =   2048, progress = 0.56, t =   4.95 s / 414.15 tokens per second
20.50.192.013 I slot print_timing: id  0 | task 22389 | prompt processing, n_tokens =   4096, progress = 0.69, t =   9.86 s / 415.48 tokens per second
20.54.941.528 I slot print_timing: id  0 | task 22389 | prompt processing, n_tokens =   6144, progress = 0.81, t =  14.61 s / 420.59 tokens per second
20.59.762.407 I slot print_timing: id  0 | task 22389 | prompt processing, n_tokens =   8192, progress = 0.94, t =  19.43 s / 421.64 tokens per second
21.00.842.046 I slot print_timing: id  0 | task 22389 | prompt processing, n_tokens =   8599, progress = 0.97, t =  20.51 s / 419.29 tokens per second
21.02.077.684 I slot print_timing: id  0 | task 22389 | prompt processing, n_tokens =   9085, progress = 1.00, t =  21.74 s / 417.81 tokens per second
21.02.403.634 I slot print_timing: id  0 | task 22389 | prompt processing, n_tokens =   9111, progress = 1.00, t =  22.07 s / 412.82 tokens per second
21.03.774.328 I slot print_timing: id  0 | task 22389 | prompt eval time =   22204.31 ms /  9115 tokens (    2.44 ms per token,   410.51 tokens per second)
21.03.774.337 I slot print_timing: id  0 | task 22389 |        eval time =    1236.43 ms /    51 tokens (   24.24 ms per token,    41.25 tokens per second)
21.03.774.338 I slot print_timing: id  0 | task 22389 |       total time =   23440.75 ms /  9166 tokens
21.03.774.339 I slot print_timing: id  0 | task 22389 |    graphs reused =      22106
21.03.774.342 I slot print_timing: id  0 | task 22389 | draft acceptance = 0.85185 (   23 accepted /    27 generated), mean len =  1.85
21.03.774.913 I slot      release: id  0 | task 22389 | stop processing: n_tokens = 16014, truncated = 0
21.03.815.753 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.998 (> 0.100 thold), f_keep = 1.000
21.03.816.034 I slot launch_slot_: id  0 | task 22425 | processing task, is_child = 0
21.05.973.585 I slot print_timing: id  0 | task 22425 | prompt eval time =     615.77 ms /    37 tokens (   16.64 ms per token,    60.09 tokens per second)
21.05.973.591 I slot print_timing: id  0 | task 22425 |        eval time =    1541.72 ms /    58 tokens (   26.58 ms per token,    37.62 tokens per second)
21.05.973.591 I slot print_timing: id  0 | task 22425 |       total time =    2157.49 ms /    95 tokens
21.05.973.592 I slot print_timing: id  0 | task 22425 |    graphs reused =      22136
21.05.973.594 I slot print_timing: id  0 | task 22425 | draft acceptance = 0.83871 (   26 accepted /    31 generated), mean len =  1.84
21.05.974.367 I slot      release: id  0 | task 22425 | stop processing: n_tokens = 16108, truncated = 0
21.06.785.691 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.872 (> 0.100 thold), f_keep = 1.000
21.06.785.950 I slot launch_slot_: id  0 | task 22460 | processing task, is_child = 0
21.11.614.062 I slot print_timing: id  0 | task 22460 | prompt processing, n_tokens =   1841, progress = 0.97, t =   4.83 s / 381.31 tokens per second
21.12.962.385 I slot print_timing: id  0 | task 22460 | prompt processing, n_tokens =   2353, progress = 1.00, t =   6.18 s / 380.97 tokens per second
21.16.133.241 I slot print_timing: id  0 | task 22460 | n_decoded =    121, tg =  39.92 t/s, tg_3s =  39.92 t/s
21.19.156.977 I slot print_timing: id  0 | task 22460 | n_decoded =    244, tg =  40.30 t/s, tg_3s =  40.68 t/s
21.22.189.379 I slot print_timing: id  0 | task 22460 | n_decoded =    364, tg =  40.06 t/s, tg_3s =  39.57 t/s
21.25.225.402 I slot print_timing: id  0 | task 22460 | n_decoded =    491, tg =  40.50 t/s, tg_3s =  41.83 t/s
21.27.078.363 I slot print_timing: id  0 | task 22460 | prompt eval time =    6316.05 ms /  2357 tokens (    2.68 ms per token,   373.18 tokens per second)
21.27.078.368 I slot print_timing: id  0 | task 22460 |        eval time =   13976.31 ms /   562 tokens (   24.87 ms per token,    40.21 tokens per second)
21.27.078.369 I slot print_timing: id  0 | task 22460 |       total time =   20292.36 ms /  2919 tokens
21.27.078.370 I slot print_timing: id  0 | task 22460 |    graphs reused =      22424
21.27.078.371 I slot print_timing: id  0 | task 22460 | draft acceptance = 0.93127 (  271 accepted /   291 generated), mean len =  1.93
21.27.079.102 I slot      release: id  0 | task 22460 | stop processing: n_tokens = 19027, truncated = 0
21.27.126.840 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.999 (> 0.100 thold), f_keep = 1.000
21.27.127.087 I slot launch_slot_: id  0 | task 22756 | processing task, is_child = 0
21.30.743.858 I slot print_timing: id  0 | task 22756 | n_decoded =    117, tg =  38.39 t/s, tg_3s =  38.38 t/s
21.33.768.233 I slot print_timing: id  0 | task 22756 | n_decoded =    238, tg =  39.19 t/s, tg_3s =  40.01 t/s
21.34.077.792 I slot print_timing: id  0 | task 22756 | prompt eval time =     568.68 ms /    24 tokens (   23.70 ms per token,    42.20 tokens per second)
21.34.077.797 I slot print_timing: id  0 | task 22756 |        eval time =    6381.97 ms /   250 tokens (   25.53 ms per token,    39.17 tokens per second)
21.34.077.798 I slot print_timing: id  0 | task 22756 |       total time =    6950.65 ms /   274 tokens
21.34.077.799 I slot print_timing: id  0 | task 22756 |    graphs reused =      22549
21.34.077.801 I slot print_timing: id  0 | task 22756 | draft acceptance = 0.96063 (  122 accepted /   127 generated), mean len =  1.96
21.34.078.405 I slot      release: id  0 | task 22756 | stop processing: n_tokens = 19300, truncated = 0
21.34.124.765 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.999 (> 0.100 thold), f_keep = 1.000
21.34.125.019 I slot launch_slot_: id  0 | task 22887 | processing task, is_child = 0
21.35.764.878 I slot print_timing: id  0 | task 22887 | prompt eval time =     560.78 ms /    25 tokens (   22.43 ms per token,    44.58 tokens per second)
21.35.764.884 I slot print_timing: id  0 | task 22887 |        eval time =    1079.02 ms /    40 tokens (   26.98 ms per token,    37.07 tokens per second)
21.35.764.885 I slot print_timing: id  0 | task 22887 |       total time =    1639.80 ms /    65 tokens
21.35.764.886 I slot print_timing: id  0 | task 22887 |    graphs reused =      22568
21.35.764.889 I slot print_timing: id  0 | task 22887 | draft acceptance = 0.95000 (   19 accepted /    20 generated), mean len =  1.95
21.35.765.803 I slot      release: id  0 | task 22887 | stop processing: n_tokens = 19364, truncated = 0
21.36.556.600 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.998 (> 0.100 thold), f_keep = 1.000
21.36.556.888 I slot launch_slot_: id  0 | task 22911 | processing task, is_child = 0
21.40.538.832 I slot print_timing: id  0 | task 22911 | n_decoded =    114, tg =  37.60 t/s, tg_3s =  37.60 t/s
21.43.569.999 I slot print_timing: id  0 | task 22911 | n_decoded =    215, tg =  35.46 t/s, tg_3s =  33.32 t/s
21.46.584.585 I slot print_timing: id  0 | task 22911 | n_decoded =    316, tg =  34.81 t/s, tg_3s =  33.50 t/s
21.49.606.703 I slot print_timing: id  0 | task 22911 | n_decoded =    422, tg =  34.88 t/s, tg_3s =  35.07 t/s
21.50.749.504 I slot print_timing: id  0 | task 22911 | prompt eval time =     950.23 ms /    46 tokens (   20.66 ms per token,    48.41 tokens per second)
21.50.749.508 I slot print_timing: id  0 | task 22911 |        eval time =   13242.33 ms /   462 tokens (   28.66 ms per token,    34.89 tokens per second)
21.50.749.509 I slot print_timing: id  0 | task 22911 |       total time =   14192.56 ms /   508 tokens
21.50.749.510 I slot print_timing: id  0 | task 22911 |    graphs reused =      22833
21.50.749.512 I slot print_timing: id  0 | task 22911 | draft acceptance = 0.72015 (  193 accepted /   268 generated), mean len =  1.72
21.50.750.096 I slot      release: id  0 | task 22911 | stop processing: n_tokens = 19871, truncated = 0
21.58.119.321 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 190636378455
21.58.595.127 I slot launch_slot_: id  0 | task 23183 | processing task, is_child = 0
21.58.692.590 I slot print_timing: id  0 | task 23183 | prompt eval time =      97.44 ms /     4 tokens (   24.36 ms per token,    41.05 tokens per second)
21.58.692.595 I slot print_timing: id  0 | task 23183 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token, 1000000.00 tokens per second)
21.58.692.595 I slot print_timing: id  0 | task 23183 |       total time =      97.44 ms /     5 tokens
21.58.692.596 I slot print_timing: id  0 | task 23183 |    graphs reused =      22833
21.58.692.635 I slot      release: id  0 | task 23183 | stop processing: n_tokens = 11, truncated = 0
21.58.709.842 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 190644320993
21.58.796.301 I slot launch_slot_: id  0 | task 23185 | processing task, is_child = 0
22.01.810.391 I slot print_timing: id  0 | task 23185 | prompt processing, n_tokens =    955, progress = 1.00, t =   3.01 s / 316.85 tokens per second
22.04.926.024 I slot print_timing: id  0 | task 23185 | n_decoded =    117, tg =  38.93 t/s, tg_3s =  38.93 t/s
22.07.941.375 I slot print_timing: id  0 | task 23185 | n_decoded =    236, tg =  39.20 t/s, tg_3s =  39.46 t/s
